Id,SalePrice
1804,139812.26666666666
1805,138301.77777777778
1806,117851.72
1807,178434.0
1808,120965.0
1809,132549.49333333335
1810,145421.89333333334
1811,115329.84
1812,115968.01333333334
1813,125591.81333333334
1814,99811.62666666666
1815,64348.24
1816,100902.44444444444
1817,137502.64
1818,152871.5
1819,118570.44
1820,77747.16666666667
1821,129240.0
1822,174235.93333333332
1823,66372.11111111112
1824,137628.0
1825,123745.6
1826,102693.40666666666
1827,124432.0
1828,133594.52666666667
1829,130005.05714285714
1830,181432.0
1831,189717.86666666667
1832,131806.92666666667
1833,145105.16
1834,149275.71333333335
1835,188780.38666666666
1836,142182.24666666667
1837,97066.29333333333
1838,145051.99333333335
1839,82485.00000000001
1840,166457.33333333334
1841,150096.5
1842,99739.41333333333
1843,139759.41333333333
1844,121544.15333333334
1845,134940.99333333335
1846,148075.0
1847,145437.51333333334
1848,58414.03333333333
1849,126324.65333333334
1850,134828.06666666668
1851,135142.38
1852,134794.66666666666
1853,132586.1111111111
1854,164232.13333333333
1855,142611.52666666667
1856,225234.58
1857,147167.26666666666
1858,149555.10666666666
1859,120402.52666666667
1860,146980.18
1861,120288.68666666666
1862,267277.86
1863,267277.86
1864,267277.86
1865,325816.87333333335
1866,349119.3
1867,256798.11333333334
1868,280268.19333333336
1869,190046.23333333334
1870,238841.8
1871,250213.08666666667
1872,164479.27333333335
1873,222587.27333333335
1874,131618.33333333334
1875,198469.81333333332
1876,199818.0
1877,189536.27333333335
1878,214169.98666666666
1879,127492.35333333333
1880,133066.53333333333
1881,224676.97333333333
1882,257114.67333333334
1883,202921.0
1884,229678.5
1885,229405.38666666666
1886,252377.85333333333
1887,190751.34
1888,256797.34666666668
1889,157575.09611111108
1890,127355.60666666667
1891,142758.50666666665
1892,113834.26666666666
1893,128596.66666666667
1894,142719.23333333334
1895,148210.0
1896,117025.17333333334
1897,121216.18666666666
1898,98365.02666666667
1899,146980.4688888889
1900,140138.17333333334
1901,143657.16666666666
1902,146125.0
1903,235830.57333333333
1904,141163.33333333334
1905,179240.66666666666
1906,134333.45333333334
1907,207977.33333333334
1908,118678.51855555554
1909,131319.9441111111
1910,129917.49966666666
1911,176697.93333333332
1912,258585.55333333334
1913,134669.36
1914,70574.47777777779
1915,310713.9533333333
1916,73250.32666666666
1917,266193.0
1918,132681.57333333333
1919,153056.65777777776
1920,171729.36666666667
1921,377333.00666666665
1922,319745.56
1923,197550.16666666666
1924,220796.54666666666
1925,225701.06666666668
1926,386791.94666666666
1927,131594.86666666667
1928,161042.84666666668
1929,122533.56
1930,125974.47809523811
1931,131515.33333333334
1932,115149.06
1933,153027.82666666666
1934,183834.66666666666
1935,179821.22
1936,187966.0
1937,179353.66666666666
1938,172577.80666666667
1939,257854.0
1940,219280.22666666665
1941,186323.33333333334
1942,180235.0
1943,196342.35333333333
1944,309404.34
1945,347399.81333333335
1946,173444.0
1947,301427.34
1948,185578.66666666666
1949,232264.37333333332
1950,181893.31333333332
1951,252367.27333333335
1952,251461.48666666666
1953,171307.33333333334
1954,214721.0
1955,130835.81333333334
1956,295321.98
1957,167012.48
1958,305004.9666666667
1959,149964.08666666667
1960,114252.86666666667
1961,129844.33333333333
1962,91999.76190476191
1963,101013.56666666668
1964,118269.89333333333
1965,169155.9
1966,134316.60666666666
1967,247851.10666666666
1968,364569.94
1969,374352.81333333335
1970,428887.58666666667
1971,428128.18
1972,352088.23333333334
1973,276658.79333333333
1974,298090.58666666667
1975,436427.46
1976,257736.95333333334
1977,332601.62666666665
1978,376599.9266666667
1979,374968.06
1980,193578.34166666667
1981,356275.18666666665
1982,231446.44666666666
1983,231446.44666666666
1984,165626.94126984125
1985,196769.98
1986,197606.51333333334
1987,186084.96666666667
1988,180313.66666666666
1989,187085.8
1990,224654.0
1991,214818.28666666665
1992,213621.26666666666
1993,169678.34666666668
1994,244515.62
1995,183702.66666666666
1996,253318.44
1997,331912.13333333336
1998,369186.8933333333
1999,250745.76666666666
2000,306753.3933333333
2001,249313.86666666667
2002,222524.80666666667
2003,268343.26
2004,264773.3933333333
2005,232223.31333333332
2006,240178.62
2007,281819.18
2008,191058.5
2009,189358.66666666666
2010,182206.38888888888
2011,139106.51333333334
2012,175215.24666666667
2013,177518.8888888889
2014,181061.66666666666
2015,186316.82888888888
2016,193675.0
2017,203298.83333333334
2018,130936.66666666667
2019,125876.32888888891
2020,117720.05333333333
2021,123491.0
2022,175500.52
2023,149316.04666666666
2024,203775.76
2025,389973.1066666667
2026,178606.87333333332
2027,137649.06919047618
2028,153367.45111111112
2029,173025.8
2030,287947.91333333333
2031,259094.88666666666
2032,277081.3
2033,276817.5933333333
2034,160536.92
2035,207615.83333333334
2036,189137.66666666666
2037,186956.0
2038,325651.2733333333
2039,187067.46666666667
2040,420426.44
2041,260751.57333333333
2042,204197.16666666666
2043,177533.54666666666
2044,186457.66
2045,219518.59333333332
2046,160500.1
2047,151594.30666666667
2048,139613.95333333334
2049,151386.43333333332
2050,184704.88888888888
2051,103184.22857142857
2052,143644.5
2053,142582.39333333334
2054,69403.47555555555
2055,167105.66666666666
2056,124512.0
2057,128991.0
2058,211586.42666666667
2059,146283.66666666666
2060,153991.04666666666
2061,169557.33333333334
2062,121103.0
2063,107442.10666666667
2064,148838.07333333333
2065,129583.66666666667
2066,213407.8
2067,125328.04
2068,145661.66666666666
2069,90737.89333333333
2070,113394.66666666667
2071,90978.88888888889
2072,150124.85333333333
2073,126038.74666666667
2074,181876.68
2075,141142.92222222223
2076,131441.33333333334
2077,153531.66666666666
2078,131101.0
2079,142002.66333333333
2080,128559.66666666667
2081,121362.02666666667
2082,142604.0
2083,151684.40666666668
2084,120828.77333333333
2085,137956.5
2086,119042.66666666667
2087,126768.76666666666
2088,124961.12
2089,101864.66666666667
2090,146533.99333333335
2091,121687.47333333333
2092,133258.51333333334
2093,132938.95333333334
2094,140126.56666666668
2095,175900.0
2096,95054.42857142857
2097,93318.0
2098,147337.56
2099,51578.81333333333
2100,110347.88
2101,123394.73333333334
2102,149826.92666666667
2103,103217.33333333333
2104,134837.73333333334
2105,129694.06666666667
2106,84119.74222222222
2107,272549.30666666664
2108,128288.33333333333
2109,114906.68666666666
2110,134586.5
2111,159894.03333333333
2112,133800.84666666668
2113,115838.77333333333
2114,109449.05333333333
2115,141661.41333333333
2116,123875.14666666667
2117,162121.94
2118,123593.70444444443
2119,106564.66666666667
2120,103724.11
2121,117442.63333333333
2122,81910.50888888889
2123,98021.33333333333
2124,234280.02
2125,158905.33333333334
2126,190169.0
2127,163795.25333333333
2128,136994.48666666666
2129,106993.11111111112
2130,150581.57333333333
2131,212634.2
2132,129387.06
2133,133993.3111111111
2134,115312.18222222224
2135,110121.52666666667
2136,90402.33333333333
2137,131198.5
2138,138354.16666666666
2139,150234.66666666666
2140,129633.33333333333
2141,120708.15333333334
2142,139296.33333333334
2143,147623.98
2144,130574.12
2145,126264.5
2146,150735.24666666667
2147,154190.93333333332
2148,128740.88666666667
2149,135526.0
2150,223870.30666666667
2151,126530.57777777778
2152,153281.0
2153,159168.66666666666
2154,108676.0
2155,117094.82666666666
2156,224470.46666666667
2157,219508.66666666666
2158,228839.26666666666
2159,213413.26666666666
2160,157539.16
2161,267093.76666666666
2162,431069.32
2163,353239.46
2164,241447.62666666668
2165,185084.0
2166,142719.33333333334
2167,197507.34
2168,206579.66666666666
2169,187581.11111111112
2170,222964.02
2171,143869.35333333333
2172,148714.09936507934
2173,147739.46
2174,250675.57333333333
2175,316708.94666666666
2176,299636.11333333334
2177,266441.81333333335
2178,223351.06
2179,147557.78811928807
2180,204349.41333333333
2181,193071.99
2182,235185.09333333332
2183,197774.33333333334
2184,137198.33333333334
2185,112364.77333333333
2186,147770.0
2187,143012.41333333333
2188,148915.08666666667
2189,177643.78
2190,88888.83333333333
2191,88888.83333333333
2192,90662.77777777778
2193,92831.39777777779
2194,98783.33333333333
2195,109737.28
2196,105841.04
2197,115314.77333333333
2198,157732.68666666668
2199,177659.66666666666
2200,114449.1
2201,137366.79333333333
2202,198432.33333333334
2203,183047.66666666666
2204,150603.18
2205,116216.0
2206,144511.2
2207,233632.44
2208,221110.46666666667
2209,161488.0
2210,118678.51855555554
2211,118082.66666666667
2212,114598.82666666666
2213,101715.33333333333
2214,136651.85333333333
2215,97792.41333333333
2216,144459.7
2217,72105.66666666667
2218,97150.77777777777
2219,81806.33333333333
2220,60867.58888888888
2221,289992.88
2222,243850.5
2223,260561.28666666665
2224,226111.65333333332
2225,164337.9
2226,162633.26666666666
2227,188413.79333333333
2228,245274.56666666668
2229,227854.66
2230,147519.46666666667
2231,204109.48666666666
2232,179250.54666666666
2233,171442.76
2234,251798.49333333335
2235,183952.66666666666
2236,277207.5333333333
2237,361705.80666666664
2238,203449.44
2239,127728.33333333333
2240,171710.32666666666
2241,143965.21333333335
2242,143476.66666666666
2243,127016.56
2244,87042.55555555556
2245,88864.0
2246,141607.66
2247,95226.11111111112
2248,121399.33333333333
2249,125663.33333333333
2250,131037.0
2251,130060.5
2252,193445.0
2253,149606.74666666667
2254,173774.84
2255,178838.33333333334
2256,177016.3111111111
2257,197904.69333333333
2258,176924.37333333332
2259,179585.0
2260,153190.33333333334
2261,187778.26666666666
2262,207263.57333333333
2263,313328.18666666665
2264,435374.72
2265,157141.37333333332
2266,283845.38
2267,319319.5333333333
2268,375866.64666666667
2269,172988.06
2270,178199.83333333334
2271,236746.98666666666
2272,199118.0
2273,165878.0
2274,174101.09333333332
2275,181580.54666666666
2276,176639.21333333335
2277,191142.0
2278,145325.52
2279,119666.63333333333
2280,112487.8
2281,173827.66666666666
2282,173243.90666666668
2283,92337.42857142857
2284,114792.05333333333
2285,145767.26666666666
2286,123625.42666666667
2287,345041.30666666664
2288,263583.25333333336
2289,376601.48
2290,419383.0266666667
2291,322548.86666666664
2292,394289.2266666667
2293,429400.88666666666
2294,428276.66
2295,430282.5266666667
2296,311694.0466666667
2297,282706.6066666667
2298,359843.12666666665
2299,410040.42
2300,314112.46
2301,247983.81333333332
2302,224259.33333333334
2303,271992.52
2304,253447.41333333333
2305,173140.10666666666
2306,173140.10666666666
2307,188057.32333333333
2308,226326.78
2309,272807.94666666666
2310,244596.0
2311,180519.50833333333
2312,181812.8
2313,172721.66666666666
2314,167196.08
2315,169211.80666666667
2316,177754.0
2317,172972.24
2318,172313.66666666666
2319,177361.23333333334
2320,182922.81333333332
2321,240249.37333333332
2322,165163.79333333333
2323,168155.82888888888
2324,162178.93333333332
2325,219555.24
2326,163285.33333333334
2327,214718.16666666666
2328,215836.86666666667
2329,176250.54666666666
2330,175285.0
2331,376175.37333333335
2332,433480.75333333336
2333,314469.76666666666
2334,263499.08
2335,251628.76666666666
2336,324742.30666666664
2337,197025.045
2338,248898.96
2339,250272.06
2340,385855.7266666667
2341,243391.34666666668
2342,250327.84666666668
2343,217308.68
2344,248600.22666666665
2345,258952.79333333333
2346,239586.33333333334
2347,199191.09333333332
2348,233701.47333333333
2349,161427.83333333334
2350,255565.57333333333
2351,247439.32666666666
2352,273860.8466666667
2353,210344.8
2354,124369.66666666667
2355,150695.26666666666
2356,151576.48
2357,213789.90666666668
2358,199959.66666666666
2359,119094.61333333333
2360,126771.72
2361,140828.2
2362,280752.0333333333
2363,140357.33333333334
2364,145191.44444444447
2365,226686.65333333332
2366,185501.33333333334
2367,249853.62
2368,205981.26666666666
2369,232684.14
2370,172884.34666666668
2371,176050.66666666666
2372,196017.03333333333
2373,253301.46666666667
2374,300783.0466666667
2375,253512.03333333333
2376,260348.87333333332
2377,309592.5266666667
2378,140313.0888888889
2379,192929.6
2380,157413.22222222222
2381,144970.33333333334
2382,189584.46666666667
2383,215919.58
2384,231545.26
2385,153101.55555555553
2386,143823.94444444447
2387,130157.66666666667
2388,102199.6
2389,133437.2
2390,138177.66666666666
2391,134156.46666666667
2392,120017.05333333333
2393,177417.29333333333
2394,143091.95333333334
2395,203127.66666666666
2396,151745.1
2397,191529.66666666666
2398,132768.06666666668
2399,60291.03333333333
2400,51128.58444444444
2401,123043.22666666667
2402,138711.08
2403,141980.33333333334
2404,136224.15142857144
2405,144800.0
2406,131280.0
2407,131863.0
2408,140541.24666666667
2409,137197.53333333333
2410,183766.96
2411,121447.05333333333
2412,150087.0
2413,149340.78
2414,131237.33333333334
2415,149375.21333333335
2416,135176.7422222222
2417,136958.44444444447
2418,121686.5
2419,135117.59333333332
2420,123714.33333333333
2421,144773.39333333334
2422,117957.36666666667
2423,120460.18666666666
2424,150989.86666666667
2425,181379.68666666668
2426,140490.03333333333
2427,132897.72666666665
2428,156503.76666666666
2429,118996.05333333333
2430,125433.66666666667
2431,122086.0
2432,133470.66666666666
2433,119199.83333333333
2434,152576.11333333334
2435,156267.53333333333
2436,103839.66666666667
2437,124058.0
2438,121436.05333333333
2439,137941.26666666666
2440,139059.66666666666
2441,110098.53333333334
2442,101809.33333333333
2443,123263.23333333334
2444,123700.77666666667
2445,100661.69333333331
2446,121388.92666666667
2447,228227.20666666667
2448,143617.37333333332
2449,115070.02577777779
2450,175041.66666666666
2451,122165.42666666667
2452,229691.05333333334
2453,95725.86
2454,118195.81333333334
2455,115699.0
2456,130867.06
2457,117435.54666666666
2458,104337.74666666667
2459,113068.33333333333
2460,154185.85333333333
2461,124949.65333333334
2462,129677.89333333333
2463,117502.50666666667
2464,182549.1
2465,134173.0
2466,127868.33333333333
2467,156464.03333333333
2468,112786.13777777777
2469,115370.0
2470,197384.0
2471,195901.7
2472,209802.74666666667
2473,114382.86
2474,118439.85333333333
2475,226215.56666666668
2476,116627.13333333333
2477,130330.33333333333
2478,168052.24666666667
2479,124017.16666666667
2480,141815.24
2481,126643.33333333333
2482,125187.33333333333
2483,119999.41333333333
2484,136644.4
2485,122497.0
2486,156347.53333333333
2487,179877.37333333332
2488,146654.02666666667
2489,148119.13555555555
2490,144788.5
2491,100495.95333333334
2492,188849.66666666666
2493,133088.43333333332
2494,159962.15333333332
2495,108710.3
2496,227863.53333333333
2497,140525.56
2498,123961.99555555558
2499,90898.77333333333
2500,130163.1111111111
2501,146711.33333333334
2502,140375.0
2503,112413.62666666666
2504,194938.66666666666
2505,206890.83333333334
2506,282104.11333333334
2507,378351.12
2508,282104.11333333334
2509,216455.26666666666
2510,239841.17333333334
2511,181994.18333333332
2512,214612.27333333335
2513,226576.61333333334
2514,241587.04
2515,142922.91333333333
2516,143561.6075555556
2517,129741.66666666667
2518,136875.16666666666
2519,227944.64666666667
2520,204692.33333333334
2521,192155.33333333334
2522,217227.18666666668
2523,137628.66666666666
2524,134855.10666666666
2525,146597.17333333334
2526,144285.05555555553
2527,127565.88
2528,126174.33333333333
2529,129712.56
2530,95294.99333333333
2531,230887.32666666666
2532,236992.36666666667
2533,200224.33333333334
2534,261738.40666666668
2535,305313.1
2536,228156.71333333335
2537,202559.64
2538,183503.36666666667
2539,180344.53333333333
2540,169372.23333333334
2541,179230.6311111111
2542,156983.38666666666
2543,128594.06666666667
2544,139634.87555555557
2545,122590.50666666667
2546,157482.0
2547,141842.95333333334
2548,142530.36
2549,152575.59333333332
2550,335419.48
2551,145551.84
2552,127393.6
2553,88888.83333333333
2554,142306.5
2555,98948.55555555555
2556,96786.77333333333
2557,117475.66666666667
2558,156479.82666666666
2559,147897.0
2560,125033.47777777776
2561,124305.57777777778
2562,121924.00666666667
2563,138981.99333333335
2564,161435.46666666667
2565,120166.46
2566,126361.53333333334
2567,127627.06222222222
2568,189532.0
2569,183055.66666666666
2570,118348.47188888887
2571,157437.17333333334
2572,191430.31333333332
2573,248447.86
2574,297362.32
2575,128193.86
2576,132726.09333333332
2577,161263.68666666668
2578,100608.0
2579,64129.72888888888
2580,136844.91333333333
2581,132717.78666666665
2582,116641.66666666667
2583,253776.51333333334
2584,162029.60333333333
2585,168461.88
2586,193785.55333333334
2587,197379.53333333333
2588,143426.26666666666
2589,144005.33333333334
2590,221169.26666666666
2591,216145.0
2592,247195.70666666667
2593,242033.49333333335
2594,177950.40666666668
2595,207061.1
2596,350419.05333333334
2597,188861.33333333334
2598,271269.5
2599,350855.99333333335
2600,138956.39333333334
2601,141602.69047619044
2602,80689.45333333332
2603,87380.00000000001
2604,78450.8888888889
2605,82118.88888888888
2606,141479.2
2607,164893.26666666666
2608,186182.7
2609,152490.66666666666
2610,102994.0
2611,156053.04666666666
2612,147327.68666666668
2613,121399.33333333333
2614,121305.33333333333
2615,167919.52666666667
2616,134758.0
2617,166373.7
2618,183512.33333333334
2619,243211.22666666665
2620,181070.0
2621,179661.23333333334
2622,196777.66666666666
2623,246751.02
2624,276718.48
2625,339176.0266666667
2626,166746.2
2627,186558.26666666666
2628,398478.0933333333
2629,448836.30666666664
2630,344704.50666666665
2631,470451.6533333333
2632,390451.62
2633,294078.0466666667
2634,357477.86666666664
2635,142609.58
2636,207847.77333333335
2637,160953.0
2638,254795.56
2639,176671.93333333332
2640,152393.22222222222
2641,113561.61333333333
2642,180699.33333333334
2643,119230.17633333332
2644,126514.66666666667
2645,96896.09523809524
2646,96683.42857142857
2647,95893.98412698413
2648,138652.52380952382
2649,141268.22666666665
2650,144653.93333333332
2651,154719.30666666667
2652,447435.91333333333
2653,268508.38666666666
2654,266529.9266666667
2655,365159.7266666667
2656,320647.20666666667
2657,305549.52
2658,260998.55333333334
2659,311278.94
2660,329550.00666666665
2661,357065.1533333333
2662,340255.46
2663,286460.14
2664,273911.68
2665,328392.19333333336
2666,288559.12
2667,166991.73333333334
2668,173671.39777777775
2669,172665.62
2670,284190.1066666667
2671,173671.39777777775
2672,198133.35333333333
2673,195315.20666666667
2674,182318.46666666667
2675,169021.40666666668
2676,189574.0
2677,186432.33333333334
2678,260565.74
2679,282546.42
2680,278445.64666666667
2681,422289.6533333333
2682,325944.24666666664
2683,487504.67333333334
2684,306769.1066666667
2685,349500.86
2686,260879.67333333334
2687,256720.00666666665
2688,239776.1
2689,229536.96
2690,489738.5733333333
2691,193413.26666666666
2692,131812.5
2693,193251.535
2694,131838.16666666666
2695,186867.76666666666
2696,185123.9222222222
2697,198367.18666666668
2698,189299.33333333334
2699,170673.21333333335
2700,169935.79
2701,141165.33944444443
2702,135716.06666666668
2703,161267.6
2704,142584.0
2705,126558.20666666667
2706,119313.44
2707,133478.2
2708,129441.66666666667
2709,105349.66666666667
2710,122094.33333333333
2711,283071.5266666667
2712,359388.11333333334
2713,167864.86666666667
2714,148321.8811851852
2715,175036.0
2716,146933.60962962962
2717,167637.8
2718,256437.53333333333
2719,162056.32
2720,187986.4
2721,142176.73333333334
2722,150865.21333333335
2723,140685.3992063492
2724,124076.0
2725,129178.66666666667
2726,139407.82666666666
2727,149565.66666666666
2728,168030.33333333334
2729,150845.41333333333
2730,147730.66666666666
2731,116123.33333333333
2732,118646.0
2733,164298.66666666666
2734,159095.33333333334
2735,143518.41333333333
2736,135644.69333333333
2737,120908.0
2738,142122.13333333333
2739,163173.91333333333
2740,144977.33333333334
2741,155076.2
2742,153655.66666666666
2743,148451.33333333334
2744,146662.24666666667
2745,139353.77777777778
2746,130563.7
2747,161174.33333333334
2748,127737.14
2749,130687.0
2750,139094.16666666666
2751,117732.66666666667
2752,225658.90666666668
2753,152442.55333333334
2754,167841.33333333334
2755,138060.52666666667
2756,82356.64222222223
2757,75309.06666666667
2758,75106.32666666666
2759,170111.03333333333
2760,138364.45333333334
2761,142416.83333333334
2762,148268.33333333334
2763,203734.26666666666
2764,170873.08
2765,277049.68
2766,131270.34666666668
2767,92894.85714285714
2768,144688.42
2769,134759.0
2770,161175.62
2771,129357.33333333333
2772,112297.0
2773,139842.60666666666
2774,134617.33333333334
2775,133884.88666666666
2776,161720.15333333332
2777,169562.48666666666
2778,123627.15555555557
2779,115192.38
2780,122685.77777777778
2781,110282.0
2782,95308.97555555556
2783,94007.12666666666
2784,133257.4
2785,146586.37333333332
2786,50999.84222222222
2787,117715.56666666667
2788,79320.40666666666
2789,242814.81333333332
2790,94259.0
2791,134804.66666666666
2792,98291.0
2793,150713.98666666666
2794,99194.78
2795,114390.77333333333
2796,110420.66666666667
2797,225152.04
2798,131462.85333333333
2799,114694.32666666666
2800,93960.33333333334
2801,121149.66666666667
2802,132462.28
2803,201004.6
2804,136818.77333333335
2805,100820.89523809524
2806,104995.33333333333
2807,142723.06666666668
2808,141146.21555555554
2809,131902.33333333334
2810,132891.83333333334
2811,159072.82666666666
2812,145554.73333333334
2813,151804.03333333333
2814,152585.36666666667
2815,118494.0
2816,243821.93333333332
2817,143235.66666666666
2818,125155.06666666667
2819,166714.03333333333
2820,124103.56
2821,111864.66666666667
2822,169691.99333333335
2823,238506.60666666666
2824,161950.63333333333
2825,143420.56
2826,135974.7
2827,145116.16666666666
2828,188845.6
2829,184480.49166666667
2830,242269.67333333334
2831,192786.0
2832,204867.13333333333
2833,252920.15333333332
2834,223280.66666666666
2835,223548.86666666667
2836,195323.4
2837,154178.42666666667
2838,147818.4688888889
